Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Anbennar5941,5941,20,8,8,6,L71 - Nazhni,spices,khazynas_gulf,city_terrain,anzalkatsa,Same religion,skarakara_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,nazhni_tara_area,karassk_region,south_sarhal_superregion,africa
Anbennar5942,5942,8,2,2,3,L71 - Nazhni,naval_supplies,khazynas_gulf,jungle,anzalkatsa,Same religion,skarakara_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,nazhni_tara_area,karassk_region,south_sarhal_superregion,africa
Anbennar5943,5943,14,4,4,5,L71 - Nazhni,spices,khazynas_gulf,grasslands,anzalkatsa,Same religion,skarakara_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,nazhni_tressik_area,karassk_region,south_sarhal_superregion,africa
Anbennar5944,5944,8,2,2,3,L72 - Zatsuti,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,metsuti_tara_area,karassk_region,south_sarhal_superregion,africa
Anbennar5945,5945,9,3,3,3,L72 - Zatsuti,livestock,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,metsuti_tara_area,karassk_region,south_sarhal_superregion,africa
Anbennar5946,5946,7,3,3,2,L72 - Zatsuti,naval_supplies,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,nazhni_tressik_area,karassk_region,south_sarhal_superregion,africa
Anbennar5947,5947,10,4,4,3,L72 - Zatsuti,livestock,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,metsuti_tara_area,karassk_region,south_sarhal_superregion,africa
Anbennar5948,5948,10,4,4,3,L71 - Nazhni,fish,khazynas_gulf,grasslands,anzalkatsa,Same religion,skarakara_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,nazhni_tressik_area,karassk_region,south_sarhal_superregion,africa
Anbennar5949,5949,13,5,5,4,L81 - Yassa,spices,khazynas_gulf,grasslands,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,nazhni_tressik_area,karassk_region,south_sarhal_superregion,africa
Anbennar5950,5950,9,3,3,3,L81 - Yassa,dyes,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,nazhni_tressik_area,karassk_region,south_sarhal_superregion,africa
Anbennar5951,5951,15,5,5,5,L81 - Yassa,dyes,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yassa_tara_area,serat_region,south_sarhal_superregion,africa
Anbennar5952,5952,10,4,4,3,L72 - Zatsuti,spices,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yassa_tara_area,serat_region,south_sarhal_superregion,africa
Anbennar5953,5953,6,2,2,2,L72 - Zatsuti,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yassa_tara_area,serat_region,south_sarhal_superregion,africa
Anbennar5954,5954,6,1,2,2,L72 - Zatsuti,livestock,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,teranak_area,serat_region,south_sarhal_superregion,africa
Anbennar5955,5955,6,1,2,2,L72 - Zatsuti,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,teranak_area,serat_region,south_sarhal_superregion,africa
Anbennar5956,5956,4,2,2,1,L89 - Tsuz,livestock,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kakhaz_raktata_area,serat_region,south_sarhal_superregion,africa
Anbennar5957,5957,5,1,1,2,L88 - Abussa,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,teranak_area,serat_region,south_sarhal_superregion,africa
Anbennar5958,5958,5,1,1,2,L88 - Abussa,livestock,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,teranak_area,serat_region,south_sarhal_superregion,africa
Anbennar5959,5959,6,2,2,2,L88 - Abussa,dyes,khazynas_gulf,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,teranak_area,serat_region,south_sarhal_superregion,africa
Anbennar5960,5960,6,2,2,2,S13 - Golkhi,livestock,zerat,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kakhaz_raktata_area,serat_region,south_sarhal_superregion,africa
Anbennar5961,5961,3,1,1,1,S13 - Golkhi,fish,zerat,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kakhaz_raktata_area,serat_region,south_sarhal_superregion,africa
Anbennar5962,5962,6,2,2,2,L91 - Alashkatsa,tropical_wood,zerat,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,katalatslamatakh_area,serat_region,south_sarhal_superregion,africa
Anbennar5963,5963,6,2,2,2,L91 - Alashkatsa,fish,zerat,jungle,anzalkatsa,Same religion,arraskay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,katalatslamatakh_area,serat_region,south_sarhal_superregion,africa
Anbennar5964,5964,10,4,4,3,L95 - Rayaz,fish,zerat,farmlands,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture group,True,False,temperate,no_winter,no_monsoon,noor_serat_area,serat_region,south_sarhal_superregion,africa
Anbennar5965,5965,12,4,4,4,L69 - Zerat,fish,zerat,farmlands,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,rakshas_area,serat_region,south_sarhal_superregion,africa
Anbennar5966,5966,9,3,3,3,L69 - Zerat,fish,zerat,jungle,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,pshorkitsa_area,serat_region,south_sarhal_superregion,africa
Anbennar5967,5967,6,2,2,2,L69 - Zerat,iron,zerat,hills,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,pshorkitsa_area,serat_region,south_sarhal_superregion,africa
Anbennar5968,5968,6,2,2,2,L69 - Zerat,iron,zerat,mountain,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,pshorkitsa_area,serat_region,south_sarhal_superregion,africa
Anbennar5969,5969,6,2,2,2,L90 - Ashkha,fish,zerat,jungle,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,rakshas_area,serat_region,south_sarhal_superregion,africa
Anbennar5970,5970,8,2,2,3,L75 - Kakhazajar,iron,zerat,hills,zaradyrra,Same religious group,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,adgur_area,serat_region,south_sarhal_superregion,africa
Anbennar5971,5971,5,1,1,2,L75 - Kakhazajar,gold,zerat,highlands,zaradyrra,Same religious group,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,adgur_area,serat_region,south_sarhal_superregion,africa
Anbennar5972,5972,5,1,1,2,L75 - Kakhazajar,fish,zerat,farmlands,zaradyrra,Same religious group,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,adgur_area,serat_region,south_sarhal_superregion,africa
Anbennar5973,5973,6,1,2,2,L77 - Karach,iron,shalazar,mountain,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,karach_area,serat_region,south_sarhal_superregion,africa
Anbennar5974,5974,10,2,2,4,L76 - Gasha,incense,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,gasha_area,serat_region,south_sarhal_superregion,africa
Anbennar5975,5975,6,2,2,2,L75 - Kakhazajar,livestock,zerat,jungle,zaradyrra,Same religious group,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,adgur_area,serat_region,south_sarhal_superregion,africa
Anbennar5976,5976,8,2,2,3,L73 - Karashan,livestock,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kapashan_area,serat_region,south_sarhal_superregion,africa
Anbennar5977,5977,5,1,1,2,L73 - Karashan,tropical_wood,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kapashan_area,serat_region,south_sarhal_superregion,africa
Anbennar5978,5978,5,1,1,2,L73 - Karashan,livestock,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kapashan_area,serat_region,south_sarhal_superregion,africa
Anbennar5979,5979,3,1,1,1,L89 - Tsuz,copper,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kakhaz_raktata_area,serat_region,south_sarhal_superregion,africa
Anbennar5980,5980,3,1,1,1,L73 - Karashan,dyes,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kapashan_area,serat_region,south_sarhal_superregion,africa
Anbennar5981,5981,5,1,1,2,L74 - Zatal,tropical_wood,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,batal_area,serat_region,south_sarhal_superregion,africa
Anbennar5982,5982,3,1,1,1,L74 - Zatal,tropical_wood,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,batal_area,serat_region,south_sarhal_superregion,africa
Anbennar5983,5983,5,1,1,2,L74 - Zatal,fish,zerat,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,batal_area,serat_region,south_sarhal_superregion,africa
Anbennar5984,5984,6,2,2,2,L86 - Ishyaga,livestock,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ishyaga_area,serat_region,south_sarhal_superregion,africa
Anbennar5985,5985,7,2,1,3,L76 - Gasha,incense,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,gasha_area,serat_region,south_sarhal_superregion,africa
Anbennar5986,5986,6,2,2,2,L86 - Ishyaga,spices,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ishyaga_area,serat_region,south_sarhal_superregion,africa
Anbennar5987,5987,6,2,2,2,L79 - Rshak,livestock,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ishyaga_area,serat_region,south_sarhal_superregion,africa
Anbennar5988,5988,6,1,2,2,L77 - Karach,gold,shalazar,hills,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,karach_area,serat_region,south_sarhal_superregion,africa
Anbennar5989,5989,6,2,2,2,L79 - Rshak,iron,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,gasha_area,serat_region,south_sarhal_superregion,africa
Anbennar5990,5990,11,2,3,4,L77 - Karach,gold,shalazar,highlands,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,karach_area,serat_region,south_sarhal_superregion,africa
Anbennar5991,5991,12,3,4,4,L79 - Rshak,dyes,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yospath_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5992,5992,6,2,2,2,L85 - Ashakani,iron,shalazar,highlands,zaradyrra,Same religion,ashhama_lizardfolk,Different culture group,True,False,temperate,no_winter,no_monsoon,yospath_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5993,5993,3,1,1,1,L85 - Ashakani,livestock,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Different culture group,True,False,temperate,no_winter,no_monsoon,yospath_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5994,5994,11,3,3,4,L80 - Zulbur,spices,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kannepa_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5995,5995,9,3,3,3,L80 - Zulbur,dyes,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kannepa_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5996,5996,14,4,4,5,L80 - Zulbur,incense,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,zulbur_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5997,5997,8,2,2,3,L80 - Zulbur,tropical_wood,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,zulbur_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5998,5998,5,1,1,2,L80 - Zulbur,tropical_wood,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yospath_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar5999,5999,6,2,2,2,L79 - Rshak,dyes,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ishyaga_area,serat_region,south_sarhal_superregion,africa
Anbennar6000,6000,3,1,1,1,S18 - Qabiika_Beeragga,sugar,not_panama,highlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,arid,no_winter,no_monsoon,dhal_nikhuvad_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6001,6001,5,1,1,2,L80 - Zulbur,incense,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,zulbur_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6002,6002,3,1,1,1,L80 - Zulbur,tropical_wood,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ishyaga_area,serat_region,south_sarhal_superregion,africa
Anbennar6003,6003,3,1,1,1,L81 - Yassa,livestock,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,yassa_tara_area,serat_region,south_sarhal_superregion,africa
Anbennar6004,6004,12,4,4,4,L81 - Yassa,naval_supplies,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,ssippansek_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6005,6005,9,2,3,3,L80 - Zulbur,iron,shalazar,jungle,zaradyrra,Same religion,ashhama_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,kannepa_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6006,6006,7,1,1,3,L81 - Yassa,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ssippansek_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6007,6007,6,2,2,2,L81 - Yassa,fish,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,ssippansek_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6008,6008,6,2,2,2,L81 - Yassa,tropical_wood,khazynas_gulf,jungle,anzalkatsa,Same religion,mashkay_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,ssippansek_area,odu_kherass_region,south_sarhal_superregion,africa
Anbennar6009,6009,20,7,6,7,S19 - Qabiika_Weggabiga,slaves,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,qasri_abeesooyinka_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6010,6010,7,2,3,2,S19 - Qabiika_Weggabiga,iron,not_panama,marsh,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture group,False,False,temperate,no_winter,no_monsoon,ashamad_mabeed_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6011,6011,3,1,1,1,S19 - Qabiika_Weggabiga,tropical_wood,not_panama,jungle,habab_zar,Same religious group,ashamadi,Same culture group,False,False,temperate,no_winter,no_monsoon,ashamad_mabeed_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6012,6012,18,4,6,6,S19 - Qabiika_Weggabiga,grain,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture group,False,False,temperate,no_winter,no_monsoon,ashamad_mabeed_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6013,6013,3,1,1,1,S20 - Qabiika_Dadubakha,iron,not_panama,marsh,habab_zar,Same religious group,ashamadi,Same culture,False,False,temperate,no_winter,no_monsoon,dhal_baeidag_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6014,6014,3,2,1,1,S20 - Qabiika_Dadubakha,ivory,not_panama,grasslands,beast_memory,Different culture group,ashamadi,Same culture,False,False,temperate,no_winter,no_monsoon,dhal_baeidag_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6015,6015,6,1,2,2,S20 - Qabiika_Dadubakha,livestock,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,False,temperate,no_winter,no_monsoon,ashamad_bariga_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6016,6016,6,1,2,2,S21 - Kabilu_Gawakhiza,spices,not_panama,grasslands,beast_memory,Different culture group,ashamadi,Same culture,False,False,temperate,no_winter,no_monsoon,six_province_splitter,,,africa
Anbennar6017,6017,7,1,3,2,S21 - Kabilu_Gawakhiza,ivory,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,True,temperate,no_winter,no_monsoon,dhal_tanizuud_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6018,6018,8,2,4,2,S21 - Kabilu_Gawakhiza,naval_supplies,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,True,temperate,no_winter,no_monsoon,six_province_splitter,,,africa
Anbennar6019,6019,8,2,4,2,S20 - Qabiika_Dadubakha,dyes,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,True,temperate,no_winter,no_monsoon,ashamad_bariga_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6020,6020,10,3,4,3,S20 - Qabiika_Dadubakha,sugar,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,False,temperate,no_winter,no_monsoon,ashamad_bariga_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6021,6021,15,8,5,5,S20 - Qabiika_Dadubakha,dyes,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,ashamadi,Same culture,False,True,temperate,no_winter,no_monsoon,ashamad_bariga_area,jasiir_jadid_region,south_sarhal_superregion,africa
Duwarkani,6022,12,5,6,3,F62 - Duwarkani,gems,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,no_monsoon,duwarkani_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6023,6023,6,2,2,2,L99 - Katsanada,salt,zerat,jungle,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,rakirap_srap_area,serat_region,south_sarhal_superregion,africa
Anbennar6024,6024,6,2,2,2,L99 - Katsanada,salt,zerat,highlands,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,asparimu_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6025,6025,6,2,2,2,L98 - Yushyn,copper,zerat,highlands,anzalkatsa,Same religion,ichiadza_lizardfolk,Same culture,True,False,temperate,no_winter,no_monsoon,asparimu_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6027,6027,8,2,2,3,F62 - Duwarkani,iron,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,no_monsoon,duwarkani_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6028,6028,7,2,3,2,F62 - Duwarkani,wool,khet_highland,highlands,khetist,Same religion,nzeri_harpy,Different culture group,True,False,temperate,no_winter,no_monsoon,duwarkani_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6029,6029,8,2,2,3,F62 - Duwarkani,livestock,khet_highland,highlands,khetist,Same religion,nzeri_harpy,Different culture group,True,False,temperate,no_winter,no_monsoon,duwarkani_area,tijarikhet_region,west_sarhal_superregion,africa
Anbennar6030,6030,4,2,2,1,S15 - Karshyr,fish,khazynas_gulf,coastline,anzalkatsa,Same religion,shagashay_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,fah_area_17,karassk_region,south_sarhal_superregion,africa
Anbennar6031,6031,3,1,1,1,L71 - Nazhni,gems,khazynas_gulf,coastline,anzalkatsa,Same religion,skarakara_lizardfolk,Same culture,True,True,temperate,no_winter,no_monsoon,fah_area_18,karassk_region,south_sarhal_superregion,africa
Anbennar6032,6032,4,1,2,1,S19 - Qabiika_Weggabiga,incense,khazynas_gulf,coastline,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,fah_area_18,karassk_region,south_sarhal_superregion,africa
Anbennar6033,6033,,,,,None,,khazynas_gulf,coastline,,N/A,,N/A,False,True,temperate,no_winter,no_monsoon,fah_area_18,karassk_region,south_sarhal_superregion,africa
Anbennar6034,6034,4,2,2,1,S18 - Qabiika_Beeragga,iron,not_panama,highlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,dhebij_shar_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6035,6035,7,2,1,3,S19 - Qabiika_Weggabiga,spices,not_panama,highlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,dhebij_shar_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6036,6036,6,2,2,2,S18 - Qabiika_Beeragga,iron,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,dhebij_shar_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6037,6037,11,4,5,3,S18 - Qabiika_Beeragga,gems,not_panama,mountain,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,arid,no_winter,no_monsoon,dhebij_dhekha_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6038,6038,8,2,4,2,S18 - Qabiika_Beeragga,ivory,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,dhebij_dhekha_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6039,6039,8,2,4,2,S18 - Qabiika_Beeragga,sugar,not_panama,farmlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,dhebij_dhekha_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6040,6040,11,1,3,4,S18 - Qabiika_Beeragga,slaves,not_panama,coastline,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,areash113_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6041,6041,6,2,2,2,S18 - Qabiika_Beeragga,naval_supplies,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,areash113_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6042,6042,9,2,3,3,S18 - Qabiika_Beeragga,cloth,not_panama,grasslands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,temperate,no_winter,no_monsoon,areash113_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6043,6043,7,3,3,2,S18 - Qabiika_Beeragga,spices,not_panama,highlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,False,temperate,no_winter,no_monsoon,dhal_nikhuvad_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6044,6044,4,1,2,1,S18 - Qabiika_Beeragga,incense,not_panama,mountain,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,arid,no_winter,no_monsoon,dhal_nikhuvad_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6045,6045,4,1,2,1,S18 - Qabiika_Beeragga,naval_supplies,not_panama,highlands,ilaakhidigaha_yaghin,Same religion,dhebiji,Same culture,False,True,arid,no_winter,no_monsoon,dhal_nikhuvad_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6046,6046,5,1,1,2,S18 - Qabiika_Beeragga,fish,not_panama,mountain,habab_zar,Same religious group,suhratbi,Same culture group,False,True,arid,no_winter,no_monsoon,dhebij_janab_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6047,6047,12,4,4,4,S17 - Qabiika_Baddabi,sugar,not_panama,drylands,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,True,arid,no_winter,no_monsoon,dhebij_janab_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6048,6048,9,3,3,3,S17 - Qabiika_Baddabi,sugar,not_panama,mountain,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,True,arid,no_winter,no_monsoon,dhebij_janab_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6049,6049,9,4,3,3,S17 - Qabiika_Baddabi,cloth,not_panama,drylands,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,True,arid,no_winter,no_monsoon,dhebij_janab_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6050,6050,3,1,1,1,None,,ardimya,steppe,habab_zar,N/A,guryadagga,N/A,False,False,arid,no_winter,no_monsoon,areash125_area,ardimya_region,south_sarhal_superregion,africa
Anbennar6051,6051,7,2,3,2,S17 - Qabiika_Baddabi,ivory,ardimya,mountain,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,True,arid,no_winter,no_monsoon,baashi_badda_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6052,6052,31,7,7,12,S16 - Uwakila_Baashi,paper,ardimya,city_terrain,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,True,arid,no_winter,no_monsoon,baashi_badda_area,jasiir_jadid_region,south_sarhal_superregion,africa
Anbennar6054,6054,3,1,1,1,S17 - Qabiika_Baddabi,livestock,not_panama,steppe,ilaakhidigaha_yaghin,Same religion,suhratbi,Same culture,False,False,arid,no_winter,no_monsoon,areash117_area,jasiir_jadid_region,south_sarhal_superregion,africa
