Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Tirnovo,4704,9,3,3,3,TUR - Ottomans,cloth,constantinople,grasslands,orthodox,Different culture group,bulgarian,Different culture group,True,False,temperate,mild_winter,no_monsoon,silistria_area,balkan_region,eastern_europe_superregion,europe
Gumulcine,4705,7,2,1,3,TUR - Ottomans,livestock,constantinople,hills,orthodox,Different culture group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,thrace_area,balkan_region,eastern_europe_superregion,europe
Tolcu,4706,3,2,1,1,TUR - Ottomans,wool,constantinople,marsh,orthodox,Different culture group,bulgarian,Different culture group,True,True,temperate,normal_winter,no_monsoon,silistria_area,balkan_region,eastern_europe_superregion,europe
Rosenheim,4707,6,2,2,2,ING - Ingolstadt,salt,wien,hills,catholic,Same religion,bavarian,Same culture,True,False,temperate,normal_winter,no_monsoon,upper_bavaria_area,south_german_region,europe_superregion,europe
Freising,4708,8,4,4,2,LBV - Landshut,grain,wien,grasslands,catholic,Same religion,bavarian,Same culture,True,False,temperate,normal_winter,no_monsoon,upper_bavaria_area,south_german_region,europe_superregion,europe
Passau,4709,7,5,5,1,PSS - Passau,salt,wien,grasslands,catholic,Same religion,bavarian,Same culture,True,False,temperate,normal_winter,no_monsoon,east_bavaria_area,south_german_region,europe_superregion,europe
Bregenz,4710,4,2,2,1,MBZ - Montfort-Bregenz,wool,wien,mountain,catholic,Same religion,austrian,Same culture,True,False,temperate,severe_winter,no_monsoon,tirol_area,south_german_region,europe_superregion,europe
Donauwörth,4711,6,2,2,2,ING - Ingolstadt,grain,wien,grasslands,catholic,Same religion,swabian,Same culture group,True,False,temperate,normal_winter,no_monsoon,upper_swabia_area,south_german_region,europe_superregion,europe
Konstanz,4712,8,6,6,1,KNZ - Konstanz,cloth,wien,farmlands,catholic,Same religion,swabian,Same culture,True,False,temperate,normal_winter,no_monsoon,lower_swabia_area,south_german_region,europe_superregion,europe
Urach,4713,7,3,3,2,WUR - Wurttemberg,grain,wien,woods,catholic,Same religion,swabian,Same culture,True,False,temperate,normal_winter,no_monsoon,lower_swabia_area,south_german_region,europe_superregion,europe
Durlach,4714,7,3,3,2,BAD - Baden,wine,rheinland,grasslands,catholic,Same religion,swabian,Same culture,True,False,temperate,normal_winter,no_monsoon,upper_rhineland_area,south_german_region,europe_superregion,europe
Rothenburg,4715,7,4,5,1,ROT - Rothenburg,grain,rheinland,hills,catholic,Same religion,franconian,Same culture,True,False,temperate,normal_winter,no_monsoon,franconia_area,south_german_region,europe_superregion,europe
Coburg,4716,4,3,2,1,THU - Thuringia,livestock,rheinland,woods,catholic,Same religion,franconian,Same culture group,True,False,temperate,normal_winter,no_monsoon,upper_franconia_area,south_german_region,europe_superregion,europe
Bayreuth,4717,6,2,2,2,BYT - Bayreuth,wool,rheinland,woods,catholic,Same religion,franconian,Same culture,True,False,temperate,normal_winter,no_monsoon,upper_franconia_area,south_german_region,europe_superregion,europe
Aschaffenburg,4718,6,3,2,2,MAI - Mainz,cloth,rheinland,grasslands,catholic,Same religion,franconian,Same culture group,True,False,temperate,normal_winter,no_monsoon,franconia_area,south_german_region,europe_superregion,europe
Annecy,4719,6,3,2,2,SAV - Savoy,cloth,champagne,grasslands,catholic,Same religion,occitain,Different culture group,True,False,temperate,mild_winter,no_monsoon,savoy_dauphine_area,france_region,europe_superregion,europe
Geneva,4720,10,6,4,3,GNV - Geneva,cloth,champagne,grasslands,catholic,Same religion,swiss,Same culture,True,False,temperate,normal_winter,no_monsoon,romandie_area,south_german_region,europe_superregion,europe
Fribourg,4721,7,3,3,2,SWI - Schweiz,livestock,champagne,grasslands,catholic,Same religion,swiss,Same culture,True,False,temperate,severe_winter,no_monsoon,romandie_area,south_german_region,europe_superregion,europe
Illanz,4722,4,3,2,1,TTL - Three Leagues,livestock,rheinland,mountain,catholic,Same religion,swiss,Same culture,True,False,temperate,severe_winter,no_monsoon,switzerland_area,south_german_region,europe_superregion,europe
Opole,4723,7,3,3,2,OPL - Opole,grain,krakow,grasslands,catholic,Same religion,schlesian,Same culture,True,False,temperate,normal_winter,no_monsoon,silesia_area,poland_region,eastern_europe_superregion,europe
Pardubice,4724,4,3,2,1,BOH - Bohemia,grain,saxony,grasslands,hussite,Same religious group,czech,Same culture,True,False,temperate,normal_winter,no_monsoon,bohemia_area,north_german_region,europe_superregion,europe
Jindrichuv Hradec,4725,6,3,2,2,BOH - Bohemia,grain,saxony,grasslands,catholic,Same religion,czech,Same culture,True,False,temperate,normal_winter,no_monsoon,bohemia_area,north_german_region,europe_superregion,europe
Ostrava,4726,4,2,2,1,BOH - Bohemia,grain,wien,grasslands,catholic,Same religion,czech,Same culture,True,False,temperate,normal_winter,no_monsoon,moravia_area,north_german_region,europe_superregion,europe
Saluzzo,4727,12,3,4,4,SZO - Saluzzo,iron,genua,mountain,catholic,Same religion,piedmontese,Same culture,True,False,temperate,mild_winter,no_monsoon,piedmont_area,italy_region,europe_superregion,europe
Pavia,4728,15,6,5,5,MLO - Milan,grain,genua,grasslands,catholic,Same religion,lombard,Same culture,True,False,temperate,mild_winter,no_monsoon,lombardy_area,italy_region,europe_superregion,europe
Padova,4729,7,4,3,2,VEN - Venice,paper,venice,grasslands,catholic,Same religion,venetian,Same culture,True,True,temperate,no_winter,no_monsoon,venetia_area,italy_region,europe_superregion,europe
Bologna,4730,10,5,4,3,BLG - Bologna,cloth,venice,grasslands,catholic,Same religion,romagnan,Same culture,True,False,temperate,no_winter,no_monsoon,emilia_romagna_area,italy_region,europe_superregion,europe
Spoleto,4731,4,3,2,1,PAP - Papal,livestock,genua,grasslands,catholic,Same religion,umbrian,Same culture,True,False,temperate,no_winter,no_monsoon,lazio_area,italy_region,europe_superregion,europe
Terracina,4732,5,3,3,1,PAP - Papal,fish,genua,grasslands,catholic,Same religion,umbrian,Same culture,True,True,temperate,no_winter,no_monsoon,lazio_area,italy_region,europe_superregion,europe
Molise,4733,6,3,2,2,NAP - Naples,paper,venice,mountain,catholic,Same religion,neapolitan,Same culture,True,True,temperate,no_winter,no_monsoon,apulia_area,italy_region,europe_superregion,europe
Avellino,4734,10,4,4,3,NAP - Naples,grain,genua,mountain,catholic,Same religion,neapolitan,Same culture,True,False,temperate,no_winter,no_monsoon,naples_area,italy_region,europe_superregion,europe
Arborea,4735,6,2,2,2,SAR - Sardinia,grain,genua,grasslands,catholic,Same religion,sardinian,Same culture,True,True,temperate,no_winter,no_monsoon,corsica_sardinia_area,italy_region,europe_superregion,europe
Trapani,4736,7,2,3,2,SIC - Sicily,fish,genua,grasslands,catholic,Same religion,sicilian,Same culture,True,True,temperate,no_winter,no_monsoon,western_sicily_area,italy_region,europe_superregion,europe
Girgenti,4737,7,3,3,2,SIC - Sicily,grain,genua,grasslands,catholic,Same religion,sicilian,Same culture,True,True,temperate,no_winter,no_monsoon,western_sicily_area,italy_region,europe_superregion,europe
Trieste,4738,7,4,3,2,HAB - Austria,fish,venice,marsh,catholic,Same religion,venetian,Different culture group,True,True,temperate,no_winter,no_monsoon,carinthia_area,south_german_region,europe_superregion,europe
Bergamo,4739,7,4,3,2,MLO - Milan,cloth,venice,hills,catholic,Same religion,lombard,Same culture,True,False,temperate,mild_winter,no_monsoon,po_valley_area,italy_region,europe_superregion,europe
Como,4740,8,4,4,2,MLO - Milan,cloth,genua,mountain,catholic,Same religion,lombard,Same culture,True,False,temperate,mild_winter,no_monsoon,lombardy_area,italy_region,europe_superregion,europe
Halle,4741,5,3,3,1,MAG - Magdeburg,salt,saxony,woods,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,northern_saxony_area,north_german_region,europe_superregion,europe
Nordhausen,4742,7,5,5,1,GOS - Goslar,iron,saxony,woods,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,northern_saxony_area,north_german_region,europe_superregion,europe
Weimar,4743,7,3,3,2,THU - Thuringia,grain,saxony,woods,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,thuringia_area,north_german_region,europe_superregion,europe
Zwickau,4744,7,2,3,2,SAX - Saxony,cloth,saxony,hills,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,south_saxony_area,north_german_region,europe_superregion,europe
Rügen,4745,3,2,1,1,WOL - Wolgast,fish,lubeck,coastline,catholic,Same religion,pommeranian,Same culture,True,True,temperate,normal_winter,no_monsoon,vorpommern_area,north_german_region,europe_superregion,europe
Wolgast,4746,9,3,3,3,STE - Stettin,naval_supplies,lubeck,woods,catholic,Same religion,pommeranian,Same culture,True,True,temperate,normal_winter,no_monsoon,hinter_pommern_area,north_german_region,europe_superregion,europe
Dramburg,4747,4,2,2,1,TEU - Teutonicorder,livestock,saxony,woods,catholic,Same religion,pommeranian,Same culture group,True,False,temperate,normal_winter,no_monsoon,neumark_area,north_german_region,europe_superregion,europe
Brandenburg,4748,9,4,3,3,BRA - Brandenburg,iron,saxony,woods,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,mittelmark_area,north_german_region,europe_superregion,europe
Stargardland,4749,7,3,3,2,MKL - Mecklenburg,livestock,lubeck,woods,catholic,Same religion,pommeranian,Same culture,True,False,temperate,normal_winter,no_monsoon,mecklenburg_area,north_german_region,europe_superregion,europe
Kruje,4750,4,2,2,1,ALB - Albania,wool,ragusa,mountain,orthodox,Same religious group,albanian,Same culture,True,False,temperate,mild_winter,no_monsoon,albania_area,balkan_region,eastern_europe_superregion,europe
Cilli,4751,8,3,4,2,CLI - Cilli,wine,venice,woods,catholic,Same religion,slovene,Same culture,True,False,temperate,mild_winter,no_monsoon,carinthia_area,south_german_region,europe_superregion,europe
Rijeka,4752,8,4,4,2,CRO - Croatia,cloth,ragusa,grasslands,catholic,Same religion,croatian,Same culture,True,True,temperate,mild_winter,no_monsoon,croatia_area,balkan_region,eastern_europe_superregion,europe
Zadar,4753,6,3,2,2,DAL - Dalmatia,naval_supplies,ragusa,hills,catholic,Same religion,dalmatian,Same culture,True,True,temperate,mild_winter,no_monsoon,east_adriatic_coast_area,balkan_region,eastern_europe_superregion,europe
Kotor,4754,5,3,3,1,VEN - Venice,naval_supplies,ragusa,mountain,orthodox,Same religious group,serbian,Different culture group,True,True,temperate,mild_winter,no_monsoon,rascia_area,balkan_region,eastern_europe_superregion,europe
Podrinje,4755,4,2,2,1,BOS - Bosnia,salt,ragusa,woods,orthodox,Same religious group,bosnian,Same culture,True,False,temperate,mild_winter,no_monsoon,bosnia_area,balkan_region,eastern_europe_superregion,europe
Bjelovar,4756,5,2,3,1,CRO - Croatia,grain,pest,grasslands,catholic,Same religion,croatian,Same culture,True,False,temperate,mild_winter,no_monsoon,slavonia_area,balkan_region,eastern_europe_superregion,europe
Kolubara,4757,4,2,2,1,SER - Serbia,grain,ragusa,woods,orthodox,Same religion,serbian,Same culture,True,False,temperate,mild_winter,no_monsoon,serbia_area,balkan_region,eastern_europe_superregion,europe
Etsch,4758,6,2,2,2,HAB - Austria,wool,wien,mountain,catholic,Same religion,austrian,Same culture,True,False,temperate,severe_winter,no_monsoon,tirol_area,south_german_region,europe_superregion,europe
Upper Carinthia,4759,7,3,3,2,HAB - Austria,iron,wien,mountain,catholic,Same religion,austrian,Same culture,True,False,temperate,severe_winter,no_monsoon,inner_austria_area,south_german_region,europe_superregion,europe
Innviertel,4760,7,3,3,2,LBV - Landshut,wine,wien,grasslands,catholic,Same religion,bavarian,Same culture,True,False,temperate,normal_winter,no_monsoon,east_bavaria_area,south_german_region,europe_superregion,europe
Traungau,4761,8,2,4,2,HAB - Austria,iron,wien,hills,catholic,Same religion,austrian,Same culture,True,False,temperate,normal_winter,no_monsoon,austria_proper_area,south_german_region,europe_superregion,europe
Wienerwald,4762,9,3,3,3,HAB - Austria,wine,wien,hills,catholic,Same religion,austrian,Same culture,True,False,temperate,normal_winter,no_monsoon,austria_proper_area,south_german_region,europe_superregion,europe
Salins,4764,7,2,3,2,BUR - Burgundy,salt,champagne,hills,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,bourgogne_area,france_region,europe_superregion,europe
Mulhouse,4765,7,3,3,2,MLH - Mulhouse,cloth,rheinland,farmlands,catholic,Same religion,swabian,Same culture,True,False,temperate,normal_winter,no_monsoon,alsace_area,south_german_region,europe_superregion,europe
Verdun,4766,9,3,3,3,BAR - Bar,grain,champagne,woods,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,lorraine_area,france_region,europe_superregion,europe
Zweibrucken,4767,7,3,3,2,PAL - Palatinate,cloth,rheinland,woods,catholic,Same religion,hessian,Same culture,True,False,temperate,normal_winter,no_monsoon,palatinate_area,south_german_region,europe_superregion,europe
Julich,4768,7,3,3,2,BRG - Berg,grain,rheinland,woods,catholic,Same religion,hessian,Same culture,True,False,temperate,normal_winter,no_monsoon,lower_rhineland_area,north_german_region,europe_superregion,europe
Lille,4769,9,4,5,2,FLA - Flanders,cloth,english_channel,farmlands,catholic,Same religion,wallonian,Different culture group,True,False,temperate,mild_winter,no_monsoon,flanders_area,low_countries_region,europe_superregion,europe
s-Hertogenbosch,4770,8,4,4,2,BRB - Brabant,paper,english_channel,woods,catholic,Same religion,dutch,Same culture group,True,False,temperate,mild_winter,no_monsoon,north_brabant_area,low_countries_region,europe_superregion,europe
Verden,4771,8,2,2,3,VER - Verden,livestock,lubeck,grasslands,catholic,Same religion,lower_saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,weser_area,north_german_region,europe_superregion,europe
Celle,4772,6,2,2,2,LUN - Luneburg,livestock,lubeck,woods,catholic,Same religion,lower_saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,lower_saxony_area,north_german_region,europe_superregion,europe
Göttingen,4773,6,2,2,2,BRU - Brunswick,cloth,saxony,woods,catholic,Same religion,lower_saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,braunschweig_area,north_german_region,europe_superregion,europe
Fulda,4774,4,2,2,1,WBG - Wurzburg,grain,rheinland,woods,catholic,Same religion,hessian,Same culture group,True,False,temperate,normal_winter,no_monsoon,hesse_area,north_german_region,europe_superregion,europe
Bielefeld,4775,4,2,2,1,BRG - Berg,cloth,rheinland,woods,catholic,Same religion,hannoverian,Same culture group,True,False,temperate,normal_winter,no_monsoon,westphalia_area,north_german_region,europe_superregion,europe
Blois,4776,10,4,4,3,FRA - France,wine,champagne,grasslands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,orleans_area,france_region,europe_superregion,europe
Forez,4777,6,3,2,2,FRA - France,livestock,bordeaux,hills,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,massif_central_area,france_region,europe_superregion,europe
Görlitz,4778,4,2,2,1,BOH - Bohemia,livestock,saxony,woods,catholic,Same religion,sorbian,Same culture group,True,False,temperate,normal_winter,no_monsoon,lusatia_area,north_german_region,europe_superregion,europe
Gallipoli,4779,7,2,1,3,TUR - Ottomans,livestock,constantinople,hills,orthodox,Different culture group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,thrace_area,balkan_region,eastern_europe_superregion,europe
Ohrid,4780,6,2,2,2,TUR - Ottomans,wool,ragusa,highlands,orthodox,Different culture group,bulgarian,Different culture group,True,False,temperate,no_winter,no_monsoon,macedonia_area,balkan_region,eastern_europe_superregion,europe
Transvaal,4781,4,2,2,1,None,unknown,cape_of_good_hope,grasslands,shamanism,N/A,nguni,N/A,False,False,temperate,no_winter,no_monsoon,transvaal_area,south_africa_region,southern_africa_superregion,africa
Tswana,4782,3,1,1,1,None,unknown,cape_of_good_hope,desert,shamanism,N/A,khoisan,N/A,False,False,arid,no_winter,no_monsoon,transvaal_area,south_africa_region,southern_africa_superregion,africa
Swazi,4783,3,1,1,1,None,unknown,cape_of_good_hope,mountain,shamanism,N/A,nguni,N/A,False,False,temperate,mild_winter,no_monsoon,transvaal_area,south_africa_region,southern_africa_superregion,africa
Upper Limpopo,4784,3,1,1,1,None,unknown,cape_of_good_hope,grasslands,shamanism,N/A,nguni,N/A,False,False,temperate,no_winter,no_monsoon,transvaal_area,south_africa_region,southern_africa_superregion,africa
Sheffield,4785,4,2,2,1,ENG - England,iron,english_channel,grasslands,catholic,Same religious group,english,Same culture,True,False,temperate,mild_winter,no_monsoon,yorkshire_area,british_isles_region,europe_superregion,europe
Priegnitz,4786,4,2,2,1,BRA - Brandenburg,livestock,lubeck,forest,catholic,Same religion,saxon,Same culture,True,False,temperate,normal_winter,no_monsoon,mecklenburg_area,north_german_region,europe_superregion,europe
Ribatejo,4787,9,4,3,3,POR - Portugal,grain,sevilla,grasslands,catholic,Same religion,portugese,Same culture,True,True,temperate,no_winter,no_monsoon,alentejo_area,iberia_region,europe_superregion,europe
Plasencia,4788,4,2,2,1,CAS - Castille,livestock,sevilla,grasslands,catholic,Same religion,leonese,Same culture group,True,False,temperate,no_winter,no_monsoon,extremadura_area,iberia_region,europe_superregion,europe
Segovia,4789,7,3,3,2,CAS - Castille,cloth,sevilla,grasslands,catholic,Same religion,castillian,Same culture,True,False,temperate,no_winter,no_monsoon,castille_area,iberia_region,europe_superregion,europe
West Java,4790,7,3,3,2,SUN - Sunda,grain,the_moluccas,grasslands,hinduism,Same religion,sundanese,Same culture,True,True,tropical,no_winter,severe_monsoon,banten_area,indonesia_region,east_indies_superregion,asia
East Cirebon,4791,10,4,4,3,SUN - Sunda,spices,the_moluccas,grasslands,hinduism,Same religion,sundanese,Same culture,True,True,tropical,no_winter,severe_monsoon,west_java_area,indonesia_region,east_indies_superregion,asia
East Kendal,4792,6,2,2,2,MAJ - Majapahit,naval_supplies,the_moluccas,grasslands,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,severe_monsoon,central_java_area,indonesia_region,east_indies_superregion,asia
South Demak,4793,6,2,2,2,MAJ - Majapahit,grain,the_moluccas,grasslands,hinduism,Same religion,javanese,Same culture,True,False,tropical,no_winter,normal_monsoon,surabaya_area,indonesia_region,east_indies_superregion,asia
East Kediri,4794,6,2,2,2,MAJ - Majapahit,fish,the_moluccas,jungle,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,normal_monsoon,east_java_area,indonesia_region,east_indies_superregion,asia
Bone,4795,8,3,4,2,BNE - Bone,spices,the_moluccas,grasslands,animism,Same religion,sulawesi,Same culture,True,True,tropical,no_winter,severe_monsoon,makassar_area,moluccas_region,east_indies_superregion,asia
Kendari,4796,10,4,4,3,None,unknown,the_moluccas,grasslands,animism,N/A,sulawesi,N/A,False,True,tropical,no_winter,severe_monsoon,south_sulawesi_area,moluccas_region,east_indies_superregion,asia
Soppeng,4797,7,3,3,2,MKS - Makassar,spices,the_moluccas,grasslands,animism,Same religion,sulawesi,Same culture,True,True,tropical,no_winter,severe_monsoon,makassar_area,moluccas_region,east_indies_superregion,asia
Wajo,4798,7,3,3,2,BNE - Bone,spices,the_moluccas,grasslands,animism,Same religion,sulawesi,Same culture,True,True,tropical,no_winter,severe_monsoon,makassar_area,moluccas_region,east_indies_superregion,asia
Sambaliung,4799,7,3,3,2,KUT - Kutai,spices,malacca,jungle,hinduism,Same religion,bornean,Same culture,True,True,tropical,no_winter,normal_monsoon,kutai_area,indonesia_region,east_indies_superregion,asia
Paser,4800,7,3,3,2,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,True,tropical,no_winter,normal_monsoon,banjar_area,indonesia_region,east_indies_superregion,asia
Batulican,4801,5,2,3,1,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,True,tropical,no_winter,normal_monsoon,banjar_area,indonesia_region,east_indies_superregion,asia
South Pontiniak,4802,11,5,5,3,None,gold,malacca,jungle,hinduism,N/A,bornean,N/A,False,True,tropical,no_winter,severe_monsoon,kalimantan_area,indonesia_region,east_indies_superregion,asia
North Katapang,4803,9,3,3,3,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,False,tropical,no_winter,severe_monsoon,kalimantan_area,indonesia_region,east_indies_superregion,asia
West Kuching,4804,7,3,3,2,BEI - Brunei,fish,malacca,jungle,sunni,Same religion,bornean,Same culture,True,True,tropical,no_winter,severe_monsoon,kalimantan_area,indonesia_region,east_indies_superregion,asia
East Sibu,4805,7,3,3,2,BEI - Brunei,fish,malacca,jungle,sunni,Same religion,bornean,Same culture,True,True,tropical,no_winter,severe_monsoon,brunei_area,indonesia_region,east_indies_superregion,asia
Inland Sarawak,4806,3,1,1,1,BEI - Brunei,tropical_wood,malacca,jungle,sunni,Same religion,bornean,Same culture,True,False,tropical,no_winter,severe_monsoon,brunei_area,indonesia_region,east_indies_superregion,asia
South Peureulak,4809,10,4,4,3,PSA - Pasai,spices,malacca,grasslands,sunni,Same religion,acehnese,Same culture,True,True,tropical,no_winter,normal_monsoon,north_sumatra_area,malaya_region,east_indies_superregion,asia
South Deli,4810,10,4,4,3,DLI - Deli,spices,malacca,grasslands,sunni,Same religion,sumatran,Same culture,True,True,tropical,no_winter,normal_monsoon,central_sumatra_area,malaya_region,east_indies_superregion,asia
Barus,4811,10,4,4,3,BRS - Barus,spices,malacca,jungle,hinduism,Same religion,sumatran,Same culture,True,True,tropical,no_winter,normal_monsoon,batak_area,malaya_region,east_indies_superregion,asia
Gerik,4812,4,2,2,1,PAT - Pattani,tropical_wood,malacca,jungle,sunni,Same religion,malayan,Same culture,True,False,tropical,no_winter,normal_monsoon,north_malaya_area,malaya_region,east_indies_superregion,asia
Penang,4813,4,2,2,1,KED - Kedah,tropical_wood,malacca,grasslands,sunni,Same religion,malayan,Same culture,True,True,tropical,no_winter,normal_monsoon,north_malaya_area,malaya_region,east_indies_superregion,asia
Semantan,4814,4,2,2,1,PAH - Pahang,tropical_wood,malacca,jungle,mahayana,Same religion,malayan,Same culture,True,False,tropical,no_winter,normal_monsoon,malaya_area,malaya_region,east_indies_superregion,asia
Singapura,4815,4,2,2,1,MLC - Malacca,fish,malacca,coastline,sunni,Same religion,malayan,Same culture,True,True,tropical,no_winter,severe_monsoon,johor_area,malaya_region,east_indies_superregion,asia
Rengat,4816,8,2,2,3,SAK - Siak,fish,malacca,grasslands,sunni,Same religion,sumatran,Same culture,True,True,tropical,no_winter,normal_monsoon,jambi_area,malaya_region,east_indies_superregion,asia
Padang,4817,6,2,2,2,PGR - Pagarruyung,grain,malacca,jungle,hinduism,Different culture group,sumatran,Same culture,True,True,tropical,no_winter,severe_monsoon,minangkabau_area,malaya_region,east_indies_superregion,asia
Indrapura,4818,6,2,2,2,IND - Indrapura,grain,malacca,jungle,hinduism,Same religion,sumatran,Same culture,True,True,tropical,no_winter,severe_monsoon,minangkabau_area,malaya_region,east_indies_superregion,asia
Son Nam,4819,9,4,3,3,DAI - DaiViet,grain,canton,jungle,mahayana,Same religion,vietnamese,Same culture,True,True,tropical,no_winter,normal_monsoon,red_river_delta_area,indo_china_region,east_indies_superregion,asia
Minh Quang,4820,7,4,3,2,DAI - DaiViet,grain,canton,jungle,mahayana,Same religion,vietnamese,Same culture,True,False,tropical,no_winter,normal_monsoon,red_river_delta_area,indo_china_region,east_indies_superregion,asia
Nghe An,4821,9,4,3,3,DAI - DaiViet,grain,canton,jungle,mahayana,Same religion,vietnamese,Same culture,True,True,tropical,no_winter,normal_monsoon,vietnam_area,indo_china_region,east_indies_superregion,asia
Amaravati,4822,7,4,3,2,CHA - Champa,incense,gulf_of_siam,jungle,hinduism,Same religion,cham,Same culture,True,True,tropical,no_winter,normal_monsoon,champa_area,indo_china_region,east_indies_superregion,asia
Jarai,4823,6,2,2,2,JAR - Jarai,tea,gulf_of_siam,jungle,animism,Same religion,cham,Same culture,True,False,tropical,no_winter,normal_monsoon,tay_nguyen_area,indo_china_region,east_indies_superregion,asia
Tay Nguyen,4824,6,2,2,2,RHA - Rhade,copper,gulf_of_siam,jungle,animism,Same religion,cham,Same culture,True,False,tropical,no_winter,normal_monsoon,tay_nguyen_area,indo_china_region,east_indies_superregion,asia
Pursat,4825,7,3,3,2,KHM - Khmer,grain,gulf_of_siam,grasslands,buddhism,Same religion,khmer,Same culture,True,True,tropical,no_winter,normal_monsoon,cambodia_area,indo_china_region,east_indies_superregion,asia
Kampot,4826,8,4,4,2,KHM - Khmer,grain,gulf_of_siam,grasslands,buddhism,Same religion,khmer,Same culture,True,True,tropical,no_winter,normal_monsoon,cambodia_area,indo_china_region,east_indies_superregion,asia
Kampom Pous Thom,4827,6,2,2,2,KHM - Khmer,grain,gulf_of_siam,jungle,hinduism,Different culture group,khmer,Same culture,True,False,tropical,no_winter,mild_monsoon,angkor_area,indo_china_region,east_indies_superregion,asia
Preah Vihear,4828,6,2,2,2,KHM - Khmer,grain,gulf_of_siam,jungle,hinduism,Different culture group,khmer,Same culture,True,False,tropical,no_winter,mild_monsoon,angkor_area,indo_china_region,east_indies_superregion,asia
Raung Dapey,4829,6,2,2,2,KHM - Khmer,grain,gulf_of_siam,savannah,hinduism,Different culture group,khmer,Same culture,True,False,tropical,no_winter,mild_monsoon,mekong_area,indo_china_region,east_indies_superregion,asia
Rayong,4830,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,grasslands,buddhism,Same religion,central_thai,Same culture,True,True,tropical,no_winter,mild_monsoon,central_thai_area,indo_china_region,east_indies_superregion,asia
Bangkok,4831,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,farmlands,buddhism,Same religion,central_thai,Same culture,True,True,tropical,no_winter,mild_monsoon,central_thai_area,indo_china_region,east_indies_superregion,asia
Lopburi,4832,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,farmlands,buddhism,Same religion,central_thai,Same culture,True,False,tropical,no_winter,mild_monsoon,central_thai_area,indo_china_region,east_indies_superregion,asia
Phetchabun,4833,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,jungle,buddhism,Same religion,central_thai,Same culture,True,False,tropical,no_winter,mild_monsoon,sukhothai_area,indo_china_region,east_indies_superregion,asia
Suphanburi,4834,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,jungle,buddhism,Same religion,central_thai,Same culture,True,False,tropical,no_winter,mild_monsoon,sukhothai_area,indo_china_region,east_indies_superregion,asia
Kanchanaburi,4835,6,2,2,2,AYU - Ayutthaya,ivory,gulf_of_siam,jungle,buddhism,Same religion,central_thai,Same culture,True,False,tropical,no_winter,mild_monsoon,north_tenasserim_area,malaya_region,east_indies_superregion,asia
Si Thep,4836,9,3,3,3,AYU - Ayutthaya,grain,gulf_of_siam,savannah,buddhism,Same religion,khmer,Different culture group,True,False,tropical,no_winter,no_monsoon,khorat_area,indo_china_region,east_indies_superregion,asia
Muang Ngoi,4837,4,2,2,1,LXA - LanXang,ivory,gulf_of_siam,jungle,animism,Different culture group,lao,Same culture,True,False,tropical,no_winter,normal_monsoon,north_laos_area,indo_china_region,east_indies_superregion,asia
Sip Et,4838,4,2,2,1,LXA - LanXang,ivory,gulf_of_siam,grasslands,buddhism,Same religion,lao,Same culture,True,False,tropical,no_winter,no_monsoon,champasak_area,indo_china_region,east_indies_superregion,asia
Ubon,4839,9,4,3,3,LXA - LanXang,tea,gulf_of_siam,grasslands,animism,Different culture group,lao,Same culture,True,False,tropical,no_winter,no_monsoon,champasak_area,indo_china_region,east_indies_superregion,asia
Salavan,4840,4,2,2,1,LXA - LanXang,ivory,gulf_of_siam,hills,animism,Different culture group,lao,Same culture,True,False,tropical,no_winter,normal_monsoon,champasak_area,indo_china_region,east_indies_superregion,asia
