Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Donkili_Farawo,5768,4,2,2,1,L20 - Maikirow,tropical_wood,dao_nako,jungle,fangaula_pantheon,Same religion,kaino,Same culture,True,False,tropical,no_winter,mild_monsoon,masirijiri_area,dao_nako_region,fangaula_superregion,africa
Poyi_Jana,5769,4,1,2,1,L20 - Maikirow,iron,dao_nako,marsh,fangaula_pantheon,Same religion,kaino,Same culture,True,False,tropical,no_winter,mild_monsoon,masirijiri_area,dao_nako_region,fangaula_superregion,africa
Tukula,5770,3,1,1,1,L20 - Maikirow,wine,dao_nako,jungle,fangaula_pantheon,Same religion,kaino,Same culture,True,False,tropical,no_winter,mild_monsoon,masirijiri_area,dao_nako_region,fangaula_superregion,africa
Tamasada,5771,4,3,2,1,L21 - Dendugma,wool,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture,True,False,tropical,no_winter,no_monsoon,tamasada_area,janama_region,fangaula_superregion,africa
Benba_Kulu,5772,5,2,3,1,L22 - Binwarji,incense,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture group,True,False,tropical,no_winter,no_monsoon,arojana_area,janama_region,fangaula_superregion,africa
Heyingat,5773,4,2,2,1,L08 - Kulugiash,livestock,zuvavim,jungle,medasi_pantheon,Same religion,mantimatu,Different culture group,True,False,tropical,no_winter,mild_monsoon,ahw_ssap_area,horashesh_region,west_sarhal_superregion,africa
Samishesha,5774,10,3,4,3,L13 - Samishesha,incense,fojara,savannah,medasi_pantheon,Same religion,mantimatu,Same culture,True,False,tropical,no_winter,no_monsoon,samishesha_area,dao_nako_region,fangaula_superregion,africa
Fort_Whittington,5775,4,1,2,1,None,unknown,dao_nako,marsh,fangaula_pantheon,N/A,jiromji,N/A,False,True,tropical,no_winter,mild_monsoon,jengu_kogojide_area,dao_nako_region,fangaula_superregion,africa
King_Grahams_Landing,5776,3,2,1,1,None,unknown,dao_nako,marsh,fangaula_pantheon,N/A,kaino,N/A,False,True,tropical,no_winter,mild_monsoon,jengu_kogojide_area,dao_nako_region,fangaula_superregion,africa
Crovanport,5777,4,1,2,1,None,unknown,dao_nako,marsh,fangaula_pantheon,N/A,jiromji,N/A,False,True,tropical,no_winter,mild_monsoon,jengu_kogojide_area,dao_nako_region,fangaula_superregion,africa
Jiridese_So,5779,4,1,2,1,L21 - Dendugma,copper,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture,True,False,tropical,no_winter,no_monsoon,arojana_area,janama_region,fangaula_superregion,africa
Aro_Bugu,5780,5,3,1,2,L22 - Binwarji,grain,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,tropical,no_winter,no_monsoon,arojana_area,janama_region,fangaula_superregion,africa
Kogo,5781,10,4,4,3,L22 - Binwarji,salt,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture group,True,False,tropical,no_winter,no_monsoon,arojana_area,janama_region,fangaula_superregion,africa
Sinjetaso,5782,8,2,2,3,L22 - Binwarji,iron,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture group,True,False,tropical,no_winter,no_monsoon,mojobaa_kulan_area,janama_region,fangaula_superregion,africa
Negeba,5783,6,3,2,2,L21 - Dendugma,iron,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture,True,False,tropical,no_winter,no_monsoon,mojobaa_kulan_area,janama_region,fangaula_superregion,africa
Atijo_Sigilan,5784,7,4,3,2,L22 - Binwarji,grain,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,tropical,no_winter,no_monsoon,mojobaa_kulan_area,janama_region,fangaula_superregion,africa
Makan,5785,4,2,2,1,L22 - Binwarji,incense,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,tropical,no_winter,no_monsoon,baghan_area,kubaci_region,fangaula_superregion,africa
Bobaraba_duga,5786,10,3,4,3,L22 - Binwarji,livestock,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,arid,no_winter,no_monsoon,farirarge_area,kubaci_region,fangaula_superregion,africa
Zitarr,5787,7,3,3,2,F65 - Tzilekal,grain,Janama,steppe,fangaula_pantheon,Different religious group,taafi,Different culture group,False,False,arid,no_winter,no_monsoon,baghan_area,kubaci_region,fangaula_superregion,africa
Bubukarr,5788,6,2,2,2,F65 - Tzilekal,wool,Janama,steppe,fangaula_pantheon,Different religious group,taafi,Different culture group,False,False,arid,no_winter,no_monsoon,baghan_area,kubaci_region,fangaula_superregion,africa
Zirrbit,5789,5,2,1,2,F69 - Irkorzik,livestock,Janama,desert,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,xoruku_xugu_area,kubaci_region,fangaula_superregion,africa
The_Bump,5790,3,1,1,1,None,unknown,akan,coastline,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,salahad_islands_area,west_salahad_region,north_salahad_superregion,africa
Smugglers_Cache,5791,3,1,1,1,None,unknown,akan,coastline,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,salahad_islands_area,west_salahad_region,north_salahad_superregion,africa
Pawprint,5792,7,3,3,2,None,unknown,akan,coastline,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,salahad_islands_area,west_salahad_region,north_salahad_superregion,africa
Ghunkorr,5793,5,1,1,2,F69 - Irkorzik,wool,Janama,desert,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,xoruku_xugu_area,kubaci_region,fangaula_superregion,africa
Zoborr,5794,9,2,3,3,F65 - Tzilekal,cloth,Janama,steppe,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,xoruku_xugu_area,kubaci_region,fangaula_superregion,africa
Ruulu_Zogho,5795,5,1,1,2,F65 - Tzilekal,livestock,Janama,desert,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,arrakan_ghaman_area,kubaci_region,fangaula_superregion,africa
Foxhorr_Farrarr,5796,6,2,2,2,F65 - Tzilekal,wool,Janama,steppe,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,arrakan_ghaman_area,kubaci_region,fangaula_superregion,africa
Khogho_Zughu,5797,6,3,4,1,F65 - Tzilekal,salt,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,False,arid,no_winter,no_monsoon,farirarge_area,kubaci_region,fangaula_superregion,africa
Karran,5798,7,1,3,2,F65 - Tzilekal,livestock,Janama,steppe,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,arrakan_ghaman_area,kubaci_region,fangaula_superregion,africa
Bontorr,5799,6,1,2,2,F65 - Tzilekal,wool,Janama,desert,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,arrakan_ghaman_area,kubaci_region,fangaula_superregion,africa
Ramagh,5800,8,3,2,3,F65 - Tzilekal,livestock,Janama,steppe,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,False,arid,no_winter,no_monsoon,mokatanga_area,kubaci_region,fangaula_superregion,africa
Xhuxuu,5801,9,2,3,3,F65 - Tzilekal,slaves,Janama,coastal_desert,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,True,arid,no_winter,no_monsoon,mokatanga_area,kubaci_region,fangaula_superregion,africa
Zitan_Tomon,5802,11,4,5,3,F65 - Tzilekal,glass,Janama,steppe,xhazobkult,Same religion,windhowler_gnoll,Same culture,False,True,arid,no_winter,no_monsoon,mokatanga_area,kubaci_region,fangaula_superregion,africa
Turro,5803,4,3,2,1,F65 - Tzilekal,fish,Janama,steppe,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,True,arid,no_winter,no_monsoon,keneya_pipi_area,kubaci_region,fangaula_superregion,africa
Atunkat,5804,5,3,1,2,F65 - Tzilekal,livestock,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,False,arid,no_winter,no_monsoon,keneya_pipi_area,kubaci_region,fangaula_superregion,africa
Wiw-reku,5805,6,1,2,2,L10 - Kunolo,tropical_wood,dao_nako,jungle,fangaula_pantheon,Same religion,jiromji,Same culture,True,True,tropical,no_winter,severe_monsoon,kunolo_area,dao_nako_region,fangaula_superregion,africa
Mermaid_Coast,5806,4,1,2,1,None,unknown,dao_nako,marsh,fangaula_pantheon,N/A,kaino,N/A,False,True,tropical,no_winter,mild_monsoon,sarhal_placeholder1,dao_nako_region,fangaula_superregion,africa
Princess_Margotta_Island,5807,4,1,2,1,None,unknown,dao_nako,marsh,fangaula_pantheon,N/A,kaino,N/A,False,True,tropical,no_winter,mild_monsoon,sarhal_placeholder1,dao_nako_region,fangaula_superregion,africa
Junansuar,5808,11,4,5,3,L21 - Dendugma,iron,Janama,mountain,fangaula_pantheon,Same religion,tamajoba,Same culture,True,False,tropical,no_winter,no_monsoon,mojobaa_kulan_area,janama_region,fangaula_superregion,africa
Saya_Bugu,5809,6,1,2,2,L21 - Dendugma,fish,Janama,savannah,fangaula_pantheon,Same religion,tamajoba,Same culture,True,True,tropical,no_winter,no_monsoon,sitane_kogojida_area,janama_region,fangaula_superregion,africa
Anbennar5810,5810,6,1,2,2,L21 - Dendugma,copper,Janama,highlands,fangaula_pantheon,Same religion,tamajoba,Same culture,True,False,tropical,no_winter,no_monsoon,sitane_kogojida_area,janama_region,fangaula_superregion,africa
Warjifara,5811,13,3,5,4,L22 - Binwarji,gold,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,arid,no_winter,no_monsoon,farirarge_area,kubaci_region,fangaula_superregion,africa
Diangere,5812,9,3,3,3,L22 - Binwarji,grain,Janama,savannah,fangaula_pantheon,Same religion,binwarji,Same culture,True,False,tropical,no_winter,no_monsoon,sitane_kogojida_area,janama_region,fangaula_superregion,africa
Sigilan,5813,20,8,8,6,F65 - Tzilekal,cloth,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,True,arid,no_winter,no_monsoon,biakata_area,kubaci_region,fangaula_superregion,africa
Pipi_Abada,5814,10,2,4,3,F65 - Tzilekal,salt,Janama,steppe,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,True,arid,no_winter,no_monsoon,keneya_pipi_area,kubaci_region,fangaula_superregion,africa
Sinadaba,5815,9,4,3,3,F65 - Tzilekal,fish,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,True,arid,no_winter,no_monsoon,biakata_area,kubaci_region,fangaula_superregion,africa
Tannifila_Oka,5816,7,4,3,2,F65 - Tzilekal,wool,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,False,arid,no_winter,no_monsoon,biakata_area,kubaci_region,fangaula_superregion,africa
Zinn_Babirr,5817,7,1,1,3,F65 - Tzilekal,wool,Janama,savannah,fangaula_pantheon,Different religious group,binwarji,Different culture group,False,False,arid,no_winter,no_monsoon,keneya_pipi_area,kubaci_region,fangaula_superregion,africa
Nosivy,5818,8,4,4,2,L38 - Rayafo,fish,fahvanosy,coastline,avo_nakavy,Same religion,amezatany,Same culture,False,True,tropical,no_winter,severe_monsoon,jyvanosy_area,fahvanosy_region,west_sarhal_superregion,africa
Teramtvara,5819,16,5,4,6,L34 - Tvarateram,cloth,fahvanosy,farmlands,avo_nakavy,Same religion,amezatany,Same culture,False,True,tropical,no_winter,mild_monsoon,tanfandoro_area,fahvanosy_region,west_sarhal_superregion,africa
Mapiltra,5821,15,5,5,5,L38 - Rayafo,paper,fahvanosy,grasslands,avo_nakavy,Same religion,amezatany,Same culture,False,True,tropical,no_winter,severe_monsoon,nafalofimapo_area,fahvanosy_region,west_sarhal_superregion,africa
Itralava,5822,4,1,2,1,L37 - Mihitarab,tropical_wood,fahvanosy,jungle,avo_nakavy,Same religion,mboala,Same culture group,False,False,tropical,no_winter,severe_monsoon,ibidelibe_area,fahvanosy_region,west_sarhal_superregion,africa
Lelajik,5823,6,4,2,2,L39 - Jakannakazy,fish,fahvanosy,coastline,avo_nakavy,Same religion,mboala,Same culture,False,True,tropical,no_winter,severe_monsoon,oronsafa_area,fahvanosy_region,west_sarhal_superregion,africa
Onkelymapo,5824,11,3,3,4,L52 - Bamdikizy,grain,fahvanosy,farmlands,avo_nakavy,Same religion,mboala,Same culture,False,True,tropical,no_winter,severe_monsoon,oronsafa_area,fahvanosy_region,west_sarhal_superregion,africa
Tibokbo,5825,10,3,2,4,L42 - Tibokbo,livestock,fahvanosy,hills,avo_nakavy,Same religion,mboala,Same culture,False,False,tropical,no_winter,normal_monsoon,mapotibokbo_area,fahvanosy_region,west_sarhal_superregion,africa
Ibidisfa,5826,6,2,2,2,L37 - Mihitarab,livestock,fahvanosy,savannah,avo_nakavy,Same religion,fomarati,Same culture,False,True,tropical,no_winter,mild_monsoon,havoamihipha_area,fahvanosy_region,west_sarhal_superregion,africa
Zadaivy,5827,6,2,4,1,L42 - Tibokbo,iron,fahvanosy,hills,avo_nakavy,Same religion,mboala,Same culture,False,False,tropical,no_winter,normal_monsoon,mapotibokbo_area,fahvanosy_region,west_sarhal_superregion,africa
Linavy,5828,6,1,2,2,L44 - Ananiltra,iron,fahvanosy,highlands,avo_nakavy,Same religion,mboala,Same culture,False,True,tropical,no_winter,normal_monsoon,rambavatra_area,fahvanosy_region,west_sarhal_superregion,africa
Ananiltra,5829,13,2,3,5,L44 - Ananiltra,salt,fahvanosy,highlands,avo_nakavy,Same religion,mboala,Same culture,False,True,tropical,no_winter,normal_monsoon,rambavatra_area,fahvanosy_region,west_sarhal_superregion,africa
Mitsahela,5830,8,1,2,3,L48 - Ataturozi,copper,fahvanosy,highlands,avo_nakavy,Same religion,mazava,Same culture,False,False,tropical,no_winter,mild_monsoon,zohejirofo_area,fahvanosy_region,west_sarhal_superregion,africa
Trumbataze,5831,5,1,1,2,L48 - Ataturozi,tropical_wood,fahvanosy,jungle,avo_nakavy,Same religion,mazava,Same culture,False,True,tropical,no_winter,normal_monsoon,ibibakely_area,fahvanosy_region,west_sarhal_superregion,africa
Diratond,5832,4,2,2,1,L51 - Vumarano,fish,fahvanosy,drylands,avo_nakavy,Same religion,mazava,Same culture,False,True,tropical,no_winter,no_monsoon,tebolelmasi_area,fahvanosy_region,west_sarhal_superregion,africa
Anbennar5833,5833,9,3,3,3,S15 - Karshyr,fish,khazynas_gulf,coastline,anzalkatsa,Same religion,shagashay_lizardfolk,Same culture,True,True,tropical,no_winter,severe_monsoon,rankaty_islands_area,karassk_region,south_sarhal_superregion,africa
Karshyr,5834,11,3,5,3,S15 - Karshyr,dyes,khazynas_gulf,coastline,anzalkatsa,Same religion,shagashay_lizardfolk,Same culture,True,True,tropical,no_winter,normal_monsoon,rankaty_islands_area,karassk_region,south_sarhal_superregion,africa
Kwatubis,5835,7,3,1,3,L08 - Kulugiash,livestock,zuvavim,jungle,medasi_pantheon,Same religion,kudemtu,Same culture,True,False,tropical,no_winter,mild_monsoon,kulugiash_area,horashesh_region,west_sarhal_superregion,africa
Kulugiash,5836,10,4,2,4,L08 - Kulugiash,tropical_wood,zuvavim,jungle,medasi_pantheon,Same religion,kudemtu,Same culture,True,False,tropical,no_winter,mild_monsoon,kulugiash_area,horashesh_region,west_sarhal_superregion,africa
Yinhunas,5837,8,1,2,3,L08 - Kulugiash,wool,zuvavim,jungle,medasi_pantheon,Same religion,kudemtu,Same culture,True,False,tropical,no_winter,mild_monsoon,kulugiash_area,horashesh_region,west_sarhal_superregion,africa
Shen_Yunas,5838,10,2,2,4,L08 - Kulugiash,wool,khet_highland,highlands,medasi_pantheon,Same religion,kudemtu,Same culture,True,False,tropical,no_winter,mild_monsoon,tabbanor_area,horashesh_region,west_sarhal_superregion,africa
Iqhekabi,5839,10,2,4,3,L05 - Iqhekabi,ivory,zuvavim,jungle,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,mild_monsoon,iqhekabi_area,horashesh_region,west_sarhal_superregion,africa
Zuvavim,5840,13,4,5,4,L09 - Zuvavim,cloth,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture,True,True,tropical,no_winter,severe_monsoon,zuvavim_area,horashesh_region,west_sarhal_superregion,africa
Zugvuma,5841,7,3,3,2,L09 - Zuvavim,sugar,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture,True,True,tropical,no_winter,severe_monsoon,zugvuma_area,horashesh_region,west_sarhal_superregion,africa
Mzevi,5842,6,3,2,2,L09 - Zuvavim,grain,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture,True,False,tropical,no_winter,severe_monsoon,zugvuma_area,horashesh_region,west_sarhal_superregion,africa
Bomabi,5843,6,3,2,2,L05 - Iqhekabi,ivory,zuvavim,jungle,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,mild_monsoon,iqhekabi_area,horashesh_region,west_sarhal_superregion,africa
Uret,5844,5,3,1,2,L09 - Zuvavim,fish,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture,True,True,tropical,no_winter,severe_monsoon,zugvuma_area,horashesh_region,west_sarhal_superregion,africa
Chibuswa,5845,7,5,3,2,L09 - Zuvavim,cloth,zuvavim,jungle,khetist,Different religious group,zuvunwa,Same culture,True,True,tropical,no_winter,normal_monsoon,chibuswa_area,horashesh_region,west_sarhal_superregion,africa
Atamabe,5846,7,2,3,2,L05 - Iqhekabi,spices,zuvavim,jungle,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,mild_monsoon,iqhekabi_area,horashesh_region,west_sarhal_superregion,africa
Ruvuma,5847,12,5,4,4,L06 - Ruvuma,paper,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture,True,True,tropical,no_winter,severe_monsoon,anb_ruvuma_area,horashesh_region,west_sarhal_superregion,africa
Anbennar5848,5848,3,1,1,1,None,unknown,ardimya,coastal_desert,habab_zar,N/A,guryadagga,N/A,False,True,arid,no_winter,no_monsoon,old_jinnakah_area,ardimya_region,south_sarhal_superregion,africa
Munhu,5849,6,1,2,2,L01 - Kuiika,incense,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,severe_monsoon,anb_ruvuma_area,horashesh_region,west_sarhal_superregion,africa
Bud_Vanhu,5851,8,2,2,3,L01 - Kuiika,livestock,zuvavim,jungle,medasi_pantheon,Same religion,zuvunwa,Same culture group,True,True,tropical,no_winter,severe_monsoon,anb_ruvuma_area,horashesh_region,west_sarhal_superregion,africa
Zvinon,5852,12,3,4,4,L01 - Kuiika,spices,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,severe_monsoon,anb_ruvuma_area,horashesh_region,west_sarhal_superregion,africa
Amiri,5853,9,4,3,3,L03 - Isagumze,cloth,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,True,tropical,no_winter,severe_monsoon,kumashet_area,horashesh_region,west_sarhal_superregion,africa
Kumashet,5854,6,2,2,2,L03 - Isagumze,spices,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,False,tropical,no_winter,severe_monsoon,kumashet_area,horashesh_region,west_sarhal_superregion,africa
Anbennar5855,5855,16,4,4,6,S19 - Qabiika_Weggabiga,sugar,biya_mubidya,farmlands,rinta_seekers,Same religion,dhebiji,Same culture,False,False,tropical,no_winter,mild_monsoon,ashamad_mabeed_area,jasiir_jadid_region,south_sarhal_superregion,africa
Umtshamt,5856,6,1,2,2,L03 - Isagumze,spices,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,False,tropical,no_winter,severe_monsoon,kumashet_area,horashesh_region,west_sarhal_superregion,africa
Nyung,5857,5,3,1,2,L01 - Kuiika,grain,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,mild_monsoon,kuiika_area,horashesh_region,west_sarhal_superregion,africa
Isagumze,5858,8,3,2,3,L03 - Isagumze,fish,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,True,tropical,no_winter,severe_monsoon,isagumze_area,horashesh_region,west_sarhal_superregion,africa
Mthnyama,5859,5,3,1,2,L03 - Isagumze,livestock,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,True,tropical,no_winter,severe_monsoon,kumashet_area,horashesh_region,west_sarhal_superregion,africa
Chutibu,5860,9,5,5,2,L01 - Kuiika,paper,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,mild_monsoon,kuiika_area,horashesh_region,west_sarhal_superregion,africa
Murom_Wakar,5861,6,3,2,2,L01 - Kuiika,grain,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,mild_monsoon,kuiika_area,horashesh_region,west_sarhal_superregion,africa
Ishid,5862,9,2,3,3,L01 - Kuiika,grain,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,mild_monsoon,kuiika_area,horashesh_region,west_sarhal_superregion,africa
Kuiika,5863,10,4,4,3,L01 - Kuiika,grain,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,kuiika_area,horashesh_region,west_sarhal_superregion,africa
Hopakafa,5864,4,3,2,1,L12 - Gomuvuri,grain,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,gomuvuri_area,horashesh_region,west_sarhal_superregion,africa
Kusuw,5865,6,1,2,2,L12 - Gomuvuri,tropical_wood,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,gomuvuri_area,horashesh_region,west_sarhal_superregion,africa
Saartraka,5867,5,3,1,2,F63 - Aramoole,wool,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,aramoole_area,tijarikhet_region,west_sarhal_superregion,africa
Gomuvuri,5868,12,3,4,4,L12 - Gomuvuri,livestock,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,gomuvuri_area,horashesh_region,west_sarhal_superregion,africa
Huni_Gwana,5869,7,1,3,2,L12 - Gomuvuri,tropical_wood,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,unior_area,horashesh_region,west_sarhal_superregion,africa
Aramoole,5870,16,4,4,6,F63 - Aramoole,salt,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,aramoole_area,tijarikhet_region,west_sarhal_superregion,africa
Teenkani,5871,7,2,1,3,L05 - Iqhekabi,grain,khet_highland,highlands,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,mild_monsoon,iqhekabi_area,horashesh_region,west_sarhal_superregion,africa
Foloyaman,5872,10,3,4,3,L05 - Iqhekabi,glass,khet_highland,jungle,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,normal_monsoon,imbushid_area,horashesh_region,west_sarhal_superregion,africa
Zviriria,5873,6,2,2,2,L05 - Iqhekabi,livestock,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Different culture group,True,False,tropical,no_winter,mild_monsoon,chibuswa_area,horashesh_region,west_sarhal_superregion,africa
Medila,5874,6,2,2,2,L05 - Iqhekabi,livestock,khet_highland,highlands,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,normal_monsoon,imbushid_area,horashesh_region,west_sarhal_superregion,africa
Gushimans,5875,6,3,2,2,L05 - Iqhekabi,grain,khet_highland,highlands,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,normal_monsoon,imbushid_area,horashesh_region,west_sarhal_superregion,africa
Imbushid,5876,10,2,4,3,L07 - Imbushid,gold,khet_highland,highlands,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,normal_monsoon,imbushid_area,horashesh_region,west_sarhal_superregion,africa
Maakani,5877,8,1,2,3,F60 - Samsumbat,copper,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,normal_monsoon,ordanus_area,tijarikhet_region,west_sarhal_superregion,africa
Bakani,5878,9,1,3,3,F60 - Samsumbat,iron,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,ordanus_area,tijarikhet_region,west_sarhal_superregion,africa
Ordanus,5879,10,2,4,3,F60 - Samsumbat,gems,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,ordanus_area,tijarikhet_region,west_sarhal_superregion,africa
Bamukus,5880,8,2,4,2,F60 - Samsumbat,iron,khet_highland,mountain,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,imidkis_area,tijarikhet_region,west_sarhal_superregion,africa
Samsumbat,5881,15,5,5,5,F60 - Samsumbat,gold,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,imidkis_area,tijarikhet_region,west_sarhal_superregion,africa
Orukus,5882,7,2,3,2,F60 - Samsumbat,copper,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,imidkis_area,tijarikhet_region,west_sarhal_superregion,africa
Maatkis,5883,9,3,5,2,F60 - Samsumbat,gems,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,normal_monsoon,imidkis_area,tijarikhet_region,west_sarhal_superregion,africa
Ruchiwak,5885,7,2,3,2,L12 - Gomuvuri,spices,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,unior_area,horashesh_region,west_sarhal_superregion,africa
Unior,5886,6,3,2,2,L12 - Gomuvuri,livestock,zuvavim,jungle,medasi_pantheon,Same religion,kuivanhi,Same culture,True,False,tropical,no_winter,normal_monsoon,unior_area,horashesh_region,west_sarhal_superregion,africa
Tripalan,5887,7,1,3,2,F63 - Aramoole,iron,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,aramoole_area,tijarikhet_region,west_sarhal_superregion,africa
Bebedu,5888,6,2,2,2,L07 - Imbushid,copper,khet_highland,highlands,medasi_pantheon,Same religion,gumzemo,Same culture,True,False,tropical,no_winter,normal_monsoon,imbushid_area,horashesh_region,west_sarhal_superregion,africa
Tanibarr,5889,6,2,2,2,F63 - Aramoole,livestock,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,zerkis_area,tijarikhet_region,west_sarhal_superregion,africa
Trantem,5890,7,2,1,3,F63 - Aramoole,wool,khet_highland,highlands,khetist,Same religion,tijarikheti,Same culture,True,False,temperate,no_winter,severe_monsoon,zerkis_area,tijarikhet_region,west_sarhal_superregion,africa
Ulongatonga,5891,6,1,2,2,L03 - Isagumze,tropical_wood,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,True,tropical,no_winter,severe_monsoon,isagumze_area,horashesh_region,west_sarhal_superregion,africa
Mfakil,5892,7,1,1,3,L03 - Isagumze,tropical_wood,zuvavim,jungle,medasi_pantheon,Same religion,ikilshebe,Same culture,True,True,tropical,no_winter,severe_monsoon,isagumze_area,horashesh_region,west_sarhal_superregion,africa
